age,gender,weight_kg,height_cm,activity_level,goal,sleep_hours,phone_before_sleep,meals_per_day,junk_food_per_week,water_l_per_day,fruit_veg_servings,stress_score,daily_calorie_need,sleep_quality,diet_score,diet_quality,height_m,bmi,bmr,activity_mult,goal_num,phone_sleep_ratio,diet_score_v2,gender_num,sleep_label,diet_label
18,male,51.4,158.9,active,maintain,6.8,63.25924092350402,5,1,1.91,2,1.0,2560,avg,2,avg,1.589,20.357072557913693,1422.125,1.725,0,9.302828179511152,2,1,0,0
42,female,53.2,175.2,active,lose,6.2,21.4097949721237,5,0,1.32,4,2.8534383689535816,1682,avg,4,good,1.7519999999999998,17.331790413043937,1256.0,1.725,-1,3.453192180472825,4,0,0,1
24,female,69.0,178.4,active,gain,5.5,38.89120533419065,4,2,2.44,4,4.464654448141811,2833,poor,3,good,1.784,21.680005630517403,1524.0,1.725,1,7.071126956920671,3,0,2,1
26,female,97.0,166.1,active,maintain,9.2,0.0,4,0,1.77,1,2.173476879764892,2963,good,2,avg,1.661,35.15867253901072,1717.125,1.725,0,0.0,2,0,1,0
41,male,67.6,176.5,moderate,lose,7.6,23.321758730916955,4,2,2.66,1,3.242519926122784,2002,good,0,poor,1.765,21.699877215931433,1579.125,1.55,-1,3.0686520608243284,0,1,1,2
18,male,67.8,149.4,sedentary,gain,5.4,20.70846547235864,2,0,1.81,0,3.772067697896702,2073,poor,1,avg,1.494,30.375854152890007,1526.75,1.2,1,3.834900303233025,1,1,2,0
29,female,52.7,158.1,moderate,maintain,6.8,53.02308503317351,3,1,2.08,5,1.7243064441950853,1947,avg,5,good,1.581,21.08370229812355,1209.125,1.55,0,7.79751135818561,5,0,0,1
25,female,81.4,181.6,very_active,gain,8.7,43.06222133182022,3,0,1.9,2,5.0,3401,good,3,good,1.8159999999999998,24.682702943973304,1663.0,1.9,1,4.949680043924158,3,0,1,1
41,female,81.4,168.0,light,lose,6.4,55.45769479979533,2,0,1.57,1,3.775137567238025,1606,avg,2,avg,1.68,28.840702947845813,1498.0,1.375,-1,8.665263458520604,2,0,0,0
48,male,79.5,153.2,light,lose,5.9,41.06622141393131,2,1,0.61,2,3.2638868302149,1720,poor,1,avg,1.5319999999999998,33.87268302326692,1517.5,1.375,-1,6.960375331111182,1,1,2,0
28,female,62.4,163.7,moderate,maintain,7.5,60.76390912169612,2,1,2.85,1,2.818661404794861,2079,avg,1,avg,1.6369999999999998,23.28558916832011,1346.125,1.55,0,8.101853469312355,1,0,0,0
36,female,61.5,161.7,moderate,lose,7.9,40.47824211142228,4,2,2.52,5,4.102985094529347,1608,good,4,good,1.617,23.52096176638981,1284.625,1.55,-1,5.123827466784154,4,0,1,1
34,female,54.5,168.5,sedentary,lose,6.4,0.0,5,0,1.48,2,3.135494447132888,1193,avg,2,avg,1.685,19.195379020683458,1267.125,1.2,-1,0.0,2,0,0,0
25,male,71.0,166.7,moderate,maintain,6.2,27.742170533381337,5,2,2.54,4,2.5238463443132204,2659,avg,3,good,1.6669999999999998,25.54977906638229,1631.875,1.55,0,4.474542912715875,3,1,0,1
20,female,57.0,171.6,moderate,lose,7.6,29.0298391324976,5,0,0.49,4,3.9719722976081737,1795,good,4,good,1.716,19.357099776680197,1381.5,1.55,-1,3.8197151727345298,4,0,1,1
20,female,55.9,169.4,moderate,gain,5.5,0.0,3,1,2.08,5,2.635306691682186,2284,poor,5,good,1.694,19.479822528014008,1356.75,1.55,1,0.0,5,0,2,1
18,male,64.9,182.2,light,maintain,6.3,4.586577090008184,5,1,1.99,0,2.7435450986888528,2397,avg,0,poor,1.8219999999999998,19.550053559314687,1702.75,1.375,0,0.7280279939651095,0,1,0,2
44,male,64.1,173.8,sedentary,gain,6.8,81.04339707951222,2,4,2.78,3,2.3395174711444837,2034,avg,0,poor,1.7380000000000002,21.22064036675622,1512.25,1.2,1,11.918144876671668,0,1,0,2
22,female,63.5,174.1,moderate,maintain,8.0,23.136252745548283,2,2,2.41,4,3.8751798869301,2210,good,3,good,1.7409999999999999,20.9496216036457,1452.125,1.55,0,2.8920312316896317,3,0,1,1
27,male,75.6,180.5,moderate,maintain,6.4,27.366361439996197,3,3,1.15,1,3.164943483582676,2853,avg,-2,poor,1.805,23.2042418336262,1754.125,1.55,0,4.275993306875451,-2,1,0,2
24,female,70.9,166.5,light,maintain,7.7,0.0,2,1,2.42,5,3.4642447376492584,2163,good,5,good,1.665,25.575124674223773,1468.625,1.375,0,0.0,5,0,1,1
43,male,66.5,158.6,light,maintain,8.5,0.0,4,0,2.53,2,3.3490357801318167,1857,good,3,good,1.5859999999999999,26.437189213944848,1446.25,1.375,0,0.0,3,1,1,1
26,male,72.2,180.9,light,maintain,6.3,42.10835994698217,2,2,2.62,2,2.77132701585508,2238,avg,1,avg,1.8090000000000002,22.06277133465404,1727.625,1.375,0,6.683865597320091,1,1,0,0
45,female,58.1,171.2,light,lose,11.2,18.3812891121957,2,1,1.7,0,3.559376541634984,1289,good,0,poor,1.712,19.822964887763124,1265.0,1.375,-1,1.6411863813401177,0,0,1,2
24,female,71.3,171.3,very_active,lose,8.8,2.277595408887052,2,4,3.58,4,3.6586729564583,2364,good,1,avg,1.713,24.298239246665975,1502.625,1.9,-1,0.258817630689707,1,0,1,0
26,female,71.8,164.3,moderate,lose,7.4,62.43454876845507,3,2,1.96,3,2.8696195554404382,1915,avg,2,avg,1.643,26.598020559010376,1453.875,1.55,-1,8.437100044777706,2,0,0,0
25,male,52.0,164.4,active,maintain,6.8,12.471445194484923,4,1,2.11,3,2.001934299700148,2597,avg,3,good,1.6440000000000001,19.239762966120256,1427.5,1.725,0,1.8340357883013434,3,1,0,1
29,female,81.9,177.6,light,maintain,6.3,0.0,2,1,1.4,3,2.129752503181344,2143,avg,2,avg,1.776,25.965577063550036,1623.0,1.375,0,0.0,2,0,0,0
19,female,59.4,178.9,light,lose,9.2,31.01149787608397,4,2,3.54,3,3.163022058333481,1560,good,2,avg,1.7890000000000001,18.55947828494173,1456.125,1.375,-1,3.370814620137973,2,0,1,0
18,female,71.1,177.1,sedentary,lose,7.3,9.626010515646144,4,0,1.12,5,3.998532065601757,1568,avg,5,good,1.771,22.66900604857544,1566.875,1.2,-1,1.3186313968513352,5,0,0,1
33,female,84.0,177.1,moderate,gain,5.1,9.594162079296346,5,2,1.53,4,1.0,2724,poor,3,good,1.771,26.781948074266346,1620.875,1.55,1,1.8812078819781304,3,0,2,1
40,female,81.1,175.1,light,maintain,4.8,28.472341901479407,4,4,3.06,4,4.170928156390815,2089,poor,1,avg,1.751,26.451393851469717,1544.375,1.375,0,5.931736660363073,1,0,2,0
40,male,70.4,171.2,moderate,gain,7.1,13.910802376432834,4,1,1.64,3,1.8325600564394915,2699,avg,3,good,1.712,24.019565027513323,1579.0,1.55,1,1.9592676643894604,3,1,0,1
47,female,65.7,168.4,light,gain,7.2,0.0,4,2,1.82,2,4.42930981593308,2095,avg,1,avg,1.6840000000000002,23.167607946242683,1313.5,1.375,1,0.0,1,0,0,0
41,female,81.4,180.9,sedentary,lose,5.8,43.96415856659262,3,0,1.75,2,2.9536162013482774,1427,poor,3,good,1.8090000000000002,24.874093997795555,1578.625,1.2,-1,7.5800260321666535,3,0,2,1
22,male,78.1,166.6,sedentary,gain,5.0,51.64807199914793,5,7,2.61,5,3.2376413656178284,2289,poor,-1,poor,1.666,28.138506302881297,1717.25,1.2,1,10.32961233390712,-1,1,2,2
20,female,62.6,173.3,active,lose,4.4,23.735165311285424,3,2,2.36,2,4.68869570397365,2092,poor,1,avg,1.733,20.843814897600595,1448.125,1.725,-1,5.394354526575204,1,0,2,0
29,female,60.5,162.8,light,gain,6.0,45.504118726941314,4,5,2.45,1,4.030503268372456,2072,poor,-3,poor,1.6280000000000001,22.826880934989042,1316.5,1.375,1,7.584018523820465,-3,0,2,2
25,female,45.1,164.1,light,maintain,6.5,20.7773722743294,3,2,3.19,4,3.565960194375224,1498,avg,3,good,1.641,16.747862233793473,1190.625,1.375,0,3.196518319663243,3,0,0,1
39,female,71.8,167.9,active,maintain,7.9,0.0,2,2,2.47,2,2.8745460886101477,2420,good,1,avg,1.679,25.469654396654743,1411.375,1.725,0,0.0,1,0,1,0
44,female,69.0,162.8,moderate,maintain,6.8,52.41058902860358,3,2,2.32,4,3.046080487585676,2102,avg,3,good,1.6280000000000001,26.033963380400724,1326.5,1.55,0,7.70743842958311,3,0,0,1
20,male,83.6,177.2,sedentary,gain,8.4,27.520351244054886,3,4,2.34,3,2.38068561670079,2512,good,0,poor,1.7719999999999998,26.624339487080192,1848.5,1.2,1,3.276231900931308,0,1,1,2
18,male,74.3,157.9,sedentary,maintain,7.8,33.77493760110015,3,2,2.67,4,2.673058041315416,2068,good,3,good,1.579,29.800568817855957,1644.875,1.2,0,4.330119650125705,3,1,1,1
20,male,86.0,170.9,light,maintain,7.7,27.341822031009876,3,1,1.27,3,4.635944874143668,2421,good,2,avg,1.709,29.445187612067183,1833.125,1.375,0,3.5508855168992675,2,1,1,0
22,female,61.6,171.2,moderate,lose,8.3,25.460609466082744,2,3,2.05,5,4.062434559462678,1749,good,3,good,1.712,21.017119399074158,1415.0,1.55,-1,3.067542939583109,3,0,1,1
32,male,83.7,153.7,moderate,maintain,5.2,33.55122915278915,2,3,2.97,0,3.461555536895036,2442,poor,-2,poor,1.537,35.43053604242183,1642.625,1.55,0,6.452158211659795,-2,1,2,2
31,female,63.7,166.0,light,lose,6.3,34.03051664455499,5,1,0.3,4,3.3091463686781024,1478,avg,3,good,1.66,23.116562636086517,1358.5,1.375,-1,5.401668451251832,3,0,0,1
20,female,79.3,172.3,active,maintain,10.1,61.58828228498804,3,2,2.04,1,4.654886496105672,2829,good,0,poor,1.723,26.711767897979232,1608.875,1.725,0,6.097849127439497,0,0,1,2
18,female,52.5,173.9,sedentary,maintain,4.5,40.95373362855766,3,3,2.37,4,2.1436637885692416,1602,poor,2,avg,1.739,17.360416464817376,1360.875,1.2,0,9.100827672828885,2,0,2,0
22,male,72.8,168.2,sedentary,maintain,6.6,59.41351096074655,5,6,1.68,4,3.192151588982933,2051,avg,-1,poor,1.682,25.732346832447078,1674.25,1.2,0,9.002045751318303,-1,1,0,2
43,male,46.2,176.1,very_active,maintain,7.6,67.6760493748296,5,4,1.22,2,3.7696178236568674,2702,good,-2,poor,1.761,14.897838555799664,1352.625,1.9,0,8.904742167116767,-2,1,1,2
40,male,66.8,169.0,sedentary,maintain,4.6,0.0,5,1,2.0,0,2.2669706250476445,1830,poor,0,poor,1.69,23.38853681593782,1529.25,1.2,0,0.0,0,1,2,2
48,female,75.3,170.1,active,gain,6.0,61.916884221818734,2,1,2.99,2,4.926028779267199,2715,poor,2,avg,1.7009999999999998,26.024736979077566,1415.125,1.725,1,10.319478983723291,2,0,2,0
31,male,63.7,172.3,moderate,lose,9.6,46.32744011511199,4,0,1.73,3,1.839014867989854,2091,good,4,good,1.723,21.45699388526201,1563.875,1.55,-1,4.8257745093059885,4,1,1,1
24,female,57.4,178.3,sedentary,gain,7.2,42.21022250236129,4,3,1.42,0,4.434084315241832,1984,avg,-3,poor,1.7830000000000001,18.05548696497644,1407.375,1.2,1,5.862530088865444,-3,0,0,2
44,male,80.2,163.9,light,gain,6.3,54.73917836973736,2,3,2.18,0,2.602667788140323,2474,avg,-2,poor,1.639,29.85495776565794,1611.375,1.375,1,8.68875709221909,-2,1,0,2
26,male,68.8,165.6,light,gain,7.3,23.380026441340505,5,2,0.35,5,2.847860475652113,2461,avg,3,good,1.656,25.08810007234708,1598.0,1.375,1,3.202742909396931,3,1,0,1
32,female,64.1,164.0,active,gain,6.3,45.06464302103411,3,2,1.52,0,4.658426566259099,2618,avg,-1,poor,1.64,23.832540154669843,1345.0,1.725,1,7.153116804431318,-1,0,0,2
32,female,70.5,167.0,light,maintain,9.2,3.555616366063809,3,2,1.4,4,2.4640642957357453,1930,good,2,avg,1.67,25.27878374986554,1427.75,1.375,0,0.3864799977808491,2,0,1,0
43,male,101.6,182.8,light,lose,5.7,0.0,2,2,2.75,2,4.021403518879638,2295,poor,1,avg,1.828,30.404742182150738,1948.5,1.375,-1,0.0,1,1,2,0
27,male,83.8,175.2,sedentary,maintain,6.3,43.29218369750323,3,1,2.31,3,2.8460296673614067,2184,avg,3,good,1.7519999999999998,27.300827755884995,1803.0,1.2,0,6.871774099322085,3,1,0,1
45,male,84.0,159.8,moderate,maintain,5.1,28.263324834058395,2,2,2.35,4,2.4501795095876755,2471,poor,3,good,1.598,32.89468531534254,1618.75,1.55,0,5.541827312202173,3,1,2,1
30,female,75.2,164.6,sedentary,gain,6.6,29.927223636844783,5,2,1.67,1,2.426169269991127,1952,avg,0,poor,1.646,27.75608308517722,1469.75,1.2,1,4.5344271367299465,0,0,0,2
36,female,72.0,173.4,sedentary,maintain,6.8,10.058826829668558,4,3,2.09,1,3.1115459984759752,1764,avg,-1,poor,1.734,23.94607344260725,1462.75,1.2,0,1.4792390221219904,-1,0,0,2
48,male,41.2,161.8,very_active,maintain,8.6,39.77942540287486,5,1,2.66,1,3.200467345707299,2123,good,1,avg,1.618,15.737660833545968,1188.25,1.9,0,4.625514043879165,1,1,1,0
49,male,61.9,163.5,light,maintain,5.7,19.34150493101902,3,0,2.55,2,3.0758388152595963,1925,poor,3,good,1.635,23.155551814755587,1400.875,1.375,0,3.3932458838198483,3,1,2,1
24,female,64.2,182.1,sedentary,lose,7.6,28.83596494573036,4,0,1.35,4,3.469250268995337,1482,good,4,good,1.821,19.36043613453513,1499.125,1.2,-1,3.794205414674335,4,0,1,1
34,male,47.5,164.5,moderate,lose,7.1,17.832895568248603,3,3,1.46,0,2.790493524248101,1612,avg,-3,poor,1.645,17.553422455446643,1338.125,1.55,-1,2.5116750783906374,-3,1,0,2
37,female,56.1,178.6,active,maintain,4.5,9.948496023842807,2,0,2.47,4,3.172774123235981,2228,poor,5,good,1.786,17.58733160365114,1331.25,1.725,0,2.210776402903645,5,0,2,1
46,female,46.2,181.3,sedentary,lose,6.1,24.82466303538767,3,2,1.9,4,2.3253950685530564,1010,avg,3,good,1.8130000000000002,14.055502196704623,1204.125,1.2,-1,4.069616223896959,3,0,0,1
49,female,69.5,163.4,sedentary,lose,6.0,59.639650297577305,3,3,2.31,0,3.0486778935697214,1142,poor,-2,poor,1.6340000000000001,26.03039151206986,1310.25,1.2,-1,9.939940059606208,-2,0,2,2
21,female,79.8,162.0,sedentary,maintain,9.2,18.175901000361808,4,1,2.17,1,2.9733270996918564,1798,good,1,avg,1.62,30.406950160036573,1544.5,1.2,0,1.975641198339197,1,0,1,0
47,female,83.3,167.5,sedentary,maintain,7.7,26.83441525099156,4,2,1.88,5,3.165933364586785,1778,good,4,good,1.675,29.690354199153486,1483.875,1.2,0,3.4849885410393533,4,0,1,1
22,female,75.0,160.2,moderate,maintain,7.2,23.372363345064212,3,2,2.54,0,3.610500272298752,2402,avg,-1,poor,1.6019999999999999,29.223769913076826,1480.25,1.55,0,3.2461611248476507,-1,0,0,2
40,male,58.4,171.1,moderate,gain,1.4,14.072274688299531,4,0,1.04,1,3.9649192936066457,2547,poor,1,avg,1.7109999999999999,19.94861864355542,1458.375,1.55,1,10.051617597629955,1,1,2,0
24,female,46.8,168.1,moderate,lose,4.5,60.73102893390264,5,0,1.89,4,1.9857018068557537,1570,poor,5,good,1.681,16.561910225245516,1237.625,1.55,-1,13.49578120847143,5,0,2,1
30,female,48.9,173.2,light,lose,7.9,0.0,5,3,1.17,5,1.5816110002472574,1330,good,2,avg,1.732,16.300956322770936,1260.5,1.375,-1,0.0,2,0,1,0
32,male,54.8,182.6,active,maintain,8.0,27.865595883578308,2,0,1.86,5,3.988352457064644,2671,good,6,good,1.8259999999999998,16.43535208243109,1534.25,1.725,0,3.4831990500474075,6,1,1,1
28,female,59.3,177.4,light,gain,6.0,8.91224085458611,3,3,1.91,1,3.203281779077258,2210,poor,-1,poor,1.774,18.842887810780546,1400.75,1.375,1,1.4853732282021468,-1,0,2,2
46,male,68.1,174.4,active,maintain,7.0,44.18070315154719,4,1,2.02,0,4.750725625164808,2551,avg,0,poor,1.744,22.390002945879974,1546.0,1.725,0,6.311528120002724,0,1,0,2
21,female,57.8,152.3,light,lose,6.9,33.34783387160049,5,2,2.2,3,2.199932366768177,1393,avg,2,avg,1.5230000000000001,24.91885206005184,1263.875,1.375,-1,4.833018701243738,2,0,0,0
30,male,74.1,174.0,moderate,maintain,7.2,59.557144775967146,5,1,1.97,1,1.706210179244274,2519,avg,1,avg,1.74,24.47483154974237,1683.5,1.55,0,8.271824514464255,1,1,0,0
49,male,67.2,185.5,light,gain,6.5,48.36387474319232,4,1,1.34,2,2.71740936345526,2454,avg,1,avg,1.855,19.529064740883896,1591.375,1.375,1,7.440594969630362,1,1,0,0
24,female,70.1,142.9,light,lose,8.1,32.03995923330161,3,2,1.56,4,2.9803004995892284,1477,good,3,good,1.429,34.32839987052169,1313.125,1.375,-1,3.9555500342903183,3,0,1,1
44,female,83.7,176.2,active,lose,8.4,48.60860612100598,4,2,1.94,0,2.4331452958961366,2300,good,-1,poor,1.7619999999999998,26.959612760754542,1557.25,1.725,-1,5.786738135031886,-1,0,1,2
36,female,55.8,168.6,sedentary,maintain,5.8,50.8939393290854,2,3,1.66,0,3.1332589887385747,1653,poor,-2,poor,1.686,19.629943896353897,1270.75,1.2,0,8.774815612805135,-2,0,2,2
39,female,75.0,162.4,moderate,lose,5.4,7.187479461966799,2,0,1.42,3,4.8793738108972375,1687,poor,3,good,1.624,28.437355917396683,1409.0,1.55,-1,1.3310144686948757,3,0,2,1
45,male,69.8,177.2,moderate,maintain,6.0,49.32831566409617,5,4,1.95,1,2.2564787904385484,2468,poor,-2,poor,1.7719999999999998,22.22941263394973,1585.5,1.55,0,8.221384573785267,-2,1,2,2
19,male,66.0,185.4,moderate,lose,7.1,37.4315647462107,2,2,2.25,4,1.0159818799794595,2182,avg,3,good,1.854,19.20102777865055,1728.75,1.55,-1,5.27205063016339,3,1,0,1
27,male,80.6,177.0,moderate,lose,7.5,42.236743314806,3,1,2.62,4,2.270106878569956,2423,avg,4,good,1.77,25.726962239458643,1782.25,1.55,-1,5.631565024432129,4,1,0,1
30,female,80.5,166.7,light,maintain,8.0,19.810873440198225,5,2,2.71,1,3.705465693356608,2073,good,0,poor,1.6669999999999998,28.968411476672877,1535.875,1.375,0,2.4763588704799195,0,0,1,2
47,male,58.6,161.5,light,lose,8.3,8.641227966638148,4,1,1.76,4,1.1642732340673028,1424,good,4,good,1.615,22.4673868243729,1365.375,1.375,-1,1.0411116777742735,4,1,1,1
42,female,67.8,171.3,active,lose,7.5,4.144629657654743,2,1,2.78,2,3.9904881836631096,1965,avg,2,avg,1.713,23.105478554333143,1377.625,1.725,-1,0.5526172140050039,2,0,0,0
38,female,73.4,177.9,light,gain,7.3,0.0,3,3,1.8,1,2.013645273881804,2289,avg,-1,poor,1.7790000000000001,23.19231835027415,1494.875,1.375,1,0.0,-1,0,0,2
23,male,66.7,166.5,moderate,lose,9.1,12.266536878176808,3,3,3.6,2,1.3122549862813584,1985,good,0,poor,1.665,24.060096132168205,1597.625,1.55,-1,1.3479709373852606,0,1,1,2
45,female,77.0,167.4,sedentary,maintain,7.0,90.98137508920908,5,1,1.95,5,1.1428160453166578,1653,avg,5,good,1.6740000000000002,27.4776645840738,1430.25,1.2,0,12.997337441695949,5,0,0,1
45,male,73.4,195.4,sedentary,gain,7.8,50.56031672164454,4,2,1.79,2,4.065352012559456,2358,good,1,avg,1.954,19.224140911381426,1735.25,1.2,1,6.482091056353011,1,1,1,0
29,female,92.0,179.7,light,lose,7.4,37.961519348041215,4,0,1.66,0,2.1901065686250623,2064,avg,1,avg,1.797,28.489949086602945,1737.125,1.375,-1,5.129934353798224,1,0,0,0
29,male,51.6,180.4,moderate,lose,6.8,54.02599187191338,5,1,1.28,4,1.6998651354210776,1856,avg,3,good,1.804,15.855379275421459,1503.5,1.55,-1,7.944997636311138,3,1,0,1
37,female,68.5,156.9,light,maintain,6.8,23.499238185732857,5,0,3.23,4,1.809678015443822,1744,avg,5,good,1.569,27.825609391001,1319.625,1.375,0,3.4557698132298595,5,0,0,1
47,male,59.1,163.6,sedentary,maintain,8.7,20.202166829484725,5,1,2.71,5,2.444121869558802,1597,good,5,good,1.636,22.081109032107655,1383.5,1.2,0,2.3220878744134312,5,1,1,1
47,male,77.2,170.7,sedentary,maintain,6.9,22.7441182694402,4,5,2.8,3,4.211288308865315,1928,avg,-1,poor,1.7069999999999999,26.494166307176528,1608.875,1.2,0,3.2962485468393696,-1,1,0,2
28,female,50.6,161.0,light,gain,6.5,11.59998526802482,3,2,2.68,4,2.993771075542626,1853,avg,3,good,1.61,19.520851818988465,1211.25,1.375,1,1.7846128436018425,3,0,0,1
49,female,74.2,184.4,sedentary,lose,6.0,13.657464396660906,4,1,2.68,5,2.809903875652676,1474,poor,5,good,1.844,21.821372946673506,1488.5,1.2,-1,2.276243686736203,5,0,2,1
43,male,62.4,182.7,sedentary,maintain,7.5,29.60482362181057,2,2,3.02,1,3.6273334184520474,1984,avg,0,poor,1.827,18.69422627024122,1555.875,1.2,0,3.947309289933504,0,1,0,2
40,female,61.2,165.2,moderate,gain,6.3,31.611583024870956,4,2,1.76,2,2.5179100128160927,2223,avg,1,avg,1.652,22.424942398677373,1283.5,1.55,1,5.017710794787328,1,0,0,0
45,female,52.6,186.1,light,lose,7.4,63.15517412200304,4,1,1.48,1,1.7156168964902283,1491,avg,0,poor,1.861,15.187734547274134,1303.125,1.375,-1,8.534481836151514,0,0,0,2
42,female,64.4,170.0,light,lose,7.2,55.61619304715824,2,0,2.38,4,4.728130505305789,1426,avg,5,good,1.7,22.28373702422146,1335.5,1.375,-1,7.724470183706674,5,0,0,1
24,male,83.0,193.3,very_active,maintain,6.4,0.0,5,2,2.37,1,2.477981632744267,3671,avg,0,poor,1.933,22.21336661234651,1923.125,1.9,0,0.0,0,1,0,2
47,male,69.7,171.3,light,gain,5.2,22.63866740516781,2,0,2.31,4,4.067645823213132,2381,poor,5,good,1.713,23.752977215885256,1537.625,1.375,1,4.35358904838053,5,1,2,1
18,female,77.5,175.2,active,lose,5.7,2.359497037020521,5,2,2.02,3,2.7450267397679733,2311,poor,2,avg,1.7519999999999998,25.248378891182423,1619.0,1.725,-1,0.41394677597785,2,0,2,0
18,female,90.0,182.6,light,maintain,5.9,0.0,2,3,1.61,5,2.9548519458138136,2551,poor,3,good,1.8259999999999998,26.992366558737192,1790.25,1.375,0,0.0,3,0,2,1
42,male,73.2,181.5,light,lose,5.7,32.18118969931884,2,1,2.17,3,2.308283719416437,1832,poor,3,good,1.815,22.220704414543633,1661.375,1.375,-1,5.645821763771417,3,1,2,1
44,female,63.3,174.6,light,maintain,7.6,44.43053673865573,5,0,1.55,5,3.5454311330182646,1769,good,6,good,1.746,20.7642013359943,1343.25,1.375,0,5.846122485859638,6,0,1,1
47,male,75.6,168.7,light,lose,9.8,31.78325990074562,2,2,1.41,5,1.5408547232556635,1806,good,3,good,1.6869999999999998,26.563887378955993,1580.375,1.375,-1,3.24318945485267,3,1,1,1
42,female,63.5,174.6,moderate,maintain,6.3,40.92264426033197,3,1,2.23,5,3.879969234088607,2200,avg,5,good,1.746,20.829807027419243,1355.25,1.55,0,6.4956567880436795,5,0,0,1
37,female,63.9,162.7,sedentary,maintain,6.5,21.6316814154176,2,1,1.45,4,2.174341455911201,1441,avg,3,good,1.6269999999999998,24.13936003874387,1309.875,1.2,0,3.327950474994942,3,0,0,1
30,female,51.8,171.4,moderate,gain,6.2,4.306492581180933,4,2,2.63,1,1.8418998551827108,2175,avg,0,poor,1.714,17.632265821044072,1278.25,1.55,1,0.6945954655783012,0,0,0,2
26,male,81.1,160.0,light,gain,8.1,20.82470910591679,5,0,1.25,2,3.5926811466346784,2546,good,2,avg,1.6,31.679687499999993,1686.0,1.375,1,2.5709514240697984,2,1,1,0
20,male,65.4,154.0,sedentary,gain,7.6,64.2196657772314,5,1,2.58,4,3.0880582656790865,2060,good,4,good,1.54,27.576319784111995,1521.5,1.2,1,8.449954911483749,4,1,1,1
24,male,72.2,170.5,moderate,lose,7.0,39.36548923528039,5,1,0.87,3,2.126370690345401,2191,avg,2,avg,1.705,24.836387715963912,1672.625,1.55,-1,5.623640515948554,2,1,0,0
23,male,57.6,181.4,moderate,lose,5.4,0.0,3,2,1.29,5,1.4360408166873455,2006,poor,3,good,1.814,17.504427769315953,1599.75,1.55,-1,0.0,3,1,2,1
25,female,75.2,178.3,light,maintain,5.7,33.2517068585271,4,0,3.14,5,5.0,2184,poor,6,good,1.7830000000000001,23.654575257251366,1580.375,1.375,0,5.833631758753568,6,0,2,1
44,female,60.9,169.3,sedentary,maintain,7.2,61.84454666110564,2,3,2.97,0,2.614763529119886,1417,avg,-2,poor,1.693,21.24728172604683,1286.125,1.2,0,8.589519176609231,-2,0,0,2
26,male,68.3,185.7,active,maintain,7.3,49.033488538696304,4,2,1.17,4,2.482131850172965,2882,avg,2,avg,1.857,19.80600554046181,1718.625,1.725,0,6.71691531805219,2,1,0,0
47,female,80.5,164.9,very_active,lose,7.0,62.17026153679422,5,5,2.05,0,2.01036849005268,2275,avg,-4,poor,1.649,29.604284493864192,1439.625,1.9,-1,8.88146466504708,-4,0,0,2
22,female,79.5,152.7,sedentary,maintain,7.9,0.0,4,0,1.12,0,1.7198735329100647,1907,good,0,poor,1.527,34.09487123074766,1478.375,1.2,0,0.0,0,0,1,2
